day,individual,preference,ornaments,pc1,pc2,matingT,numOff,numSurOff,
55,female_care,0,0,10,10,6,?,0
64,female_care,0,0,10,10,2,?,0
66,male_care,0,0,10,10,7,?,1
66,female_care,0,0,10,10,7,?,1
66,female_care,0,0,10,10,7,?,0
66,female_care,0,0,10,10,7,?,1
66,male_care,0,0,10,10,7,?,0
66,male_care,0,0,10,10,7,?,1
66,male_care,0,0,10,10,7,?,2
66,male_care,0,0,10,10,7,?,2
66,female_care,0,0,10,10,7,?,3
66,male_care,0,0,10,10,7,?,0
66,male_care,0,0,10,10,7,?,0
66,male_care,0,0,10,10,7,?,0
66,male_care,0,0,10,10,7,?,0
66,male_care,0,0,10,10,7,?,0
66,female_care,0,0,10,10,7,?,0
66,female_care,0,0,10,10,7,?,0
66,male_care,0,0,10,10,7,?,0
66,female_care,0,0,10,10,7,?,0
66,female_care,0,0,10,10,7,?,1
75,male_mate,0,0,10,10,6,?,0
75,male_care,0,0,10,10,7,?,1
75,female_care,0,0,10,10,2,?,0
77,female_mate,0,0,10,10,7,?,1
77,male_mate,0,0,10,10,7,?,0
77,male_care,0,0,10,10,8,?,0
77,male_care,0,0,10,10,8,?,0
77,female_care,0,0,10,10,8,?,1
77,female_care,0,0,10,10,8,?,1
77,female_care,0,0,10,10,8,?,0
77,female_care,0,0,10,10,8,?,0
77,male_care,0,0,10,10,8,?,1
77,female_care,0,0,10,10,8,?,0
77,female_care,0,0,10,10,8,?,0
77,male_care,0,0,10,10,8,?,1
77,female_care,0,0,10,10,8,?,0
77,male_care,0,0,10,10,8,?,1
77,male_care,0,0,10,10,7,?,0
77,female_care,0,0,10,10,8,?,0
77,male_care,0,0,10,10,8,?,0
77,male_care,0,0,10,10,8,?,1
77,female_care,0,0,10,10,8,?,0
77,male_care,0,0,10,10,8,?,0
77,female_care,0,0,10,10,8,?,0
77,male_care,0,0,10,10,8,?,0
77,female_care,0,0,10,10,8,?,0
77,male_care,0,0,10,10,8,?,1
77,female_care,0,0,10,10,8,?,0
82,male_mate,0,0,10,10,0,?,0
85,male_mate,0,0,10,10,7,?,2
86,female_mate,0,0,10,10,4,?,2
86,male_care,0,0,10,10,1,?,0
86,male_care,0,0,10,10,2,?,0
86,male_care,0,0,10,10,1,?,0
86,male_care,0,0,10,10,8,?,1
86,male_care,0,0,10,10,4,?,0
88,female_mate,0,0,10,10,8,?,0
88,male_mate,0,0,10,10,8,?,2
88,female_care,0,0,10,10,9,?,0
88,female_care,0,0,10,10,9,?,1
88,female_care,0,0,10,10,9,?,1
88,male_care,0,0,10,10,9,?,1
88,male_care,0,0,10,10,9,?,1
88,female_care,0,0,10,10,9,?,0
88,female_care,0,0,10,10,9,?,0
88,male_care,0,0,10,10,9,?,1
88,female_care,0,0,10,10,9,?,1
88,female_care,0,0,10,10,9,?,1
88,female_care,0,0,10,10,9,?,1
88,female_care,0,0,10,10,9,?,0
88,female_care,0,0,10,10,9,?,0
88,female_care,0,0,10,10,9,?,0
88,male_care,0,0,10,10,9,?,1
88,male_care,0,0,10,10,9,?,0
88,male_care,0,0,10,10,8,?,0
88,female_care,0,0,10,10,9,?,1
88,female_care,0,0,10,10,9,?,1
88,male_care,0,0,10,10,9,?,2
88,female_care,0,0,10,10,9,?,1
88,male_care,0,0,10,10,9,?,1
97,female_mate,0,0,10,10,1,?,0
97,male_care,0,0,10,10,9,?,0
97,male_care,0,0,10,10,1,?,0
97,male_care,0,0,10,10,5,?,0
97,male_care,0,0,10,10,1,?,0
97,female_care,0,0,10,10,2,?,0
99,female_care,0,0,10,10,10,?,1
99,male_care,0,0,10,10,10,?,0
99,male_care,0,0,10,10,3,?,0
99,male_care,0,0,10,10,10,?,0
99,female_care,0,0,10,10,10,?,1
99,male_care,0,0,10,10,10,?,0
99,male_care,0,0,10,10,10,?,0
99,male_care,0,0,10,10,10,?,1
99,female_care,0,0,10,10,10,?,2
99,male_care,0,0,10,10,9,?,1
99,male_care,0,0,10,10,10,?,2
99,female_care,0,0,10,10,10,?,0
99,male_care,0,0,10,10,10,?,1
99,female_care,0,0,10,10,10,?,1
99,female_care,0,0,10,10,10,?,0
99,female_care,0,0,10,10,10,?,0
99,female_care,0,0,10,10,10,?,2
99,male_care,0,0,10,10,2,?,0
99,female_care,0,0,10,10,10,?,1
99,female_care,0,0,10,10,10,?,1
99,female_care,0,0,10,10,10,?,0
99,female_care,0,0,10,10,10,?,1
106,female_care,0,0,10,10,1,?,0
106,female_care,0,0,10,10,2,?,0
108,female_mate,0,0,10,10,4,?,1
108,female_care,0,0,10,10,6,?,2
108,female_care,0,0,10,10,2,?,0
108,male_care,0,0,10,10,6,?,1
108,male_care,0,0,10,10,1,?,1
108,female_care,0,0,10,10,1,?,0
108,female_care,0,0,10,10,6,?,0
108,male_care,0,0,10,10,6,?,0
110,female_mate,0,0,10,10,10,?,0
110,male_mate,0,0,10,10,7,?,1
110,male_care,0,0,10,10,11,?,1
110,female_care,0,0,10,10,11,?,1
110,male_care,0,0,10,10,11,?,2
110,male_care,0,0,10,10,10,?,1
110,female_care,0,0,10,10,11,?,0
110,male_care,0,0,10,10,11,?,1
110,female_care,0,0,10,10,11,?,1
110,male_care,0,0,10,10,4,?,0
110,male_care,0,0,10,10,11,?,1
110,female_care,0,0,10,10,11,?,0
110,female_care,0,0,10,10,11,?,1
110,female_care,0,0,10,10,11,?,0
110,female_care,0,0,10,10,11,?,1
110,female_care,0,0,10,10,11,?,0
110,male_care,0,0,10,10,10,?,0
110,male_care,0,0,10,10,11,?,0
110,male_care,0,0,10,10,11,?,0
110,male_care,0,0,10,10,11,?,1
110,female_care,0,0,10,10,11,?,2
110,male_care,0,0,10,10,6,?,0
110,female_care,0,0,10,10,11,?,0
114,male_mate,0,0,10,10,5,?,0
119,female_care,0,0,10,10,9,?,0
119,male_care,0,0,10,10,9,?,0
121,male_mate,0,0,10,10,11,?,0
121,male_care,0,0,10,10,12,?,1
121,male_care,0,0,10,10,12,?,0
121,male_care,0,0,10,10,12,?,1
121,female_care,0,0,10,10,12,?,0
121,female_care,0,0,10,10,12,?,1
121,female_care,0,0,10,10,12,?,0
121,female_care,0,0,10,10,12,?,0
121,female_care,0,0,10,10,12,?,0
121,male_care,0,0,10,10,12,?,2
121,male_care,0,0,10,10,9,?,0
121,female_care,0,0,10,10,12,?,0
128,female_care,0,0,10,10,4,?,0
128,female_care,0,0,10,10,1,?,0
128,female_care,0,0,10,10,2,?,0
130,male_mate,0,0,10,10,11,?,1
130,female_care,0,0,10,10,4,?,0
130,female_care,0,0,10,10,6,?,0
130,male_care,0,0,10,10,12,?,0
130,female_care,0,0,10,10,7,?,1
130,male_care,0,0,10,10,6,?,0
132,female_mate,0,0,10,10,12,?,1
132,female_care,0,0,10,10,13,?,1
132,male_care,0,0,10,10,13,?,2
132,male_care,0,0,10,10,13,?,0
132,female_care,0,0,10,10,13,?,0
132,female_care,0,0,10,10,13,?,0
132,male_care,0,0,10,10,4,?,1
132,male_care,0,0,10,10,8,?,1
132,female_care,0,0,10,10,13,?,3
132,male_care,0,0,10,10,12,?,1
132,male_care,0,0,10,10,13,?,0
132,male_care,0,0,10,10,13,?,2
132,female_care,0,0,10,10,13,?,2
132,male_care,0,0,10,10,13,?,2
132,female_care,0,0,10,10,13,?,0
132,male_care,0,0,10,10,13,?,1
132,male_care,0,0,10,10,13,?,1
132,female_care,0,0,10,10,13,?,1
132,female_care,0,0,10,10,13,?,1
132,male_care,0,0,10,10,13,?,1
132,female_care,0,0,10,10,13,?,0
132,female_care,0,0,10,10,13,?,1
139,male_care,0,0,10,10,12,?,2
139,male_care,0,0,10,10,13,?,0
141,female_mate,0,0,10,10,3,?,0
141,female_mate,0,0,10,10,2,?,0
141,male_mate,0,0,10,10,7,?,1
141,female_care,0,0,10,10,7,?,0
141,male_care,0,0,10,10,13,?,0
141,female_care,0,0,10,10,11,?,0
141,male_care,0,0,10,10,13,?,3
141,male_care,0,0,10,10,13,?,1
141,female_care,0,0,10,10,6,?,0
141,male_care,0,0,10,10,11,?,0
141,female_care,0,0,10,10,1,?,0
143,female_care,0,0,10,10,14,?,1
143,male_care,0,0,10,10,14,?,3
143,male_care,0,0,10,10,14,?,0
143,male_care,0,0,10,10,13,?,3
143,male_care,0,0,10,10,14,?,0
143,male_care,0,0,10,10,14,?,0
143,male_care,0,0,10,10,14,?,0
152,male_mate,0,0,10,10,13,?,1
152,female_care,0,0,10,10,12,?,1
152,male_care,0,0,10,10,2,?,0
152,male_care,0,0,10,10,14,?,0
154,male_mate,0,0,10,10,7,?,3
154,male_care,0,0,10,10,7,?,0
154,male_care,0,0,10,10,15,?,2
154,male_care,0,0,10,10,9,?,0
154,female_care,0,0,10,10,15,?,0
154,female_care,0,0,10,10,15,?,1
154,female_care,0,0,10,10,15,?,0
154,female_care,0,0,10,10,15,?,1
154,male_care,0,0,10,10,14,?,1
154,male_care,0,0,10,10,15,?,0
154,female_care,0,0,10,10,15,?,1
154,male_care,0,0,10,10,15,?,0
154,female_care,0,0,10,10,15,?,2
154,male_care,0,0,10,10,15,?,1
154,female_care,0,0,10,10,15,?,1
161,male_care,0,0,10,10,14,?,1
162,male_mate,0,0,10,10,8,?,1
163,female_mate,0,0,10,10,5,?,0
163,male_care,0,0,10,10,15,?,0
163,male_care,0,0,10,10,15,?,1
163,male_care,0,0,10,10,3,?,0
163,female_care,0,0,10,10,11,?,0
164,male_mate,0,0,10,10,1,?,0
165,male_mate,0,0,10,10,15,?,1
165,female_care,0,0,10,10,16,?,1
165,male_care,0,0,10,10,16,?,1
165,female_care,0,0,10,10,16,?,0
165,male_care,0,0,10,10,5,?,1
165,female_care,0,0,10,10,16,?,1
165,male_care,0,0,10,10,16,?,0
165,male_care,0,0,10,10,16,?,0
165,male_care,0,0,10,10,8,?,1
165,female_care,0,0,10,10,16,?,2
165,male_care,0,0,10,10,16,?,0
165,female_care,0,0,10,10,16,?,0
165,male_care,0,0,10,10,9,?,1
165,male_care,0,0,10,10,5,?,0
165,female_care,0,0,10,10,16,?,0
165,male_care,0,0,10,10,13,?,1
165,male_care,0,0,10,10,16,?,4
165,female_care,0,0,10,10,16,?,1
165,female_care,0,0,10,10,16,?,2
165,female_care,0,0,10,10,16,?,1
165,female_care,0,0,10,10,16,?,0
165,female_care,0,0,10,10,16,?,2
174,female_care,0,0,10,10,7,?,1
174,male_care,0,0,10,10,7,?,0
174,male_care,0,0,10,10,16,?,2
174,female_care,0,0,10,10,11,?,1
174,male_care,0,0,10,10,9,?,0
174,female_care,0,0,10,10,2,?,0
174,male_care,0,0,10,10,16,?,0
174,female_care,0,0,10,10,14,?,0
174,male_care,0,0,10,10,16,?,1
176,female_mate,0,0,10,10,16,?,1
176,male_care,0,0,10,10,16,?,1
176,female_care,0,0,10,10,17,?,2
176,female_care,0,0,10,10,17,?,0
176,male_care,0,0,10,10,17,?,1
176,male_care,0,0,10,10,12,?,0
176,male_care,0,0,10,10,17,?,1
176,female_care,0,0,10,10,17,?,2
176,male_care,0,0,10,10,16,?,1
176,male_care,0,0,10,10,17,?,2
176,female_care,0,0,10,10,17,?,3
176,female_care,0,0,10,10,17,?,0
176,male_care,0,0,10,10,14,?,0
176,female_care,0,0,10,10,17,?,0
183,male_care,0,0,10,10,17,?,1
185,female_mate,0,0,10,10,11,?,0
185,male_care,0,0,10,10,17,?,2
185,female_care,0,0,10,10,8,?,0
185,male_care,0,0,10,10,17,?,1
185,female_care,0,0,10,10,14,?,1
185,male_care,0,0,10,10,17,?,0
185,female_care,0,0,10,10,11,?,0
185,male_care,0,0,10,10,3,?,0
185,male_care,0,0,10,10,16,?,0
185,female_care,0,0,10,10,5,?,0
187,female_care,0,0,10,10,18,?,3
187,male_care,0,0,10,10,18,?,2
187,female_care,0,0,10,10,18,?,0
187,female_care,0,0,10,10,18,?,0
187,female_care,0,0,10,10,18,?,0
187,female_care,0,0,10,10,18,?,1
187,male_care,0,0,10,10,18,?,2
187,male_care,0,0,10,10,18,?,2
187,female_care,0,0,10,10,18,?,3
187,female_care,0,0,10,10,18,?,1
187,female_care,0,0,10,10,18,?,1
187,female_care,0,0,10,10,18,?,1
187,male_care,0,0,10,10,10,?,0
187,male_care,0,0,10,10,15,?,2
187,female_care,0,0,10,10,18,?,2
187,male_care,0,0,10,10,12,?,2
196,female_mate,0,0,10,10,15,?,3
196,female_care,0,0,10,10,12,?,0
196,male_care,0,0,10,10,17,?,0
196,female_care,0,0,10,10,7,?,1
196,male_care,0,0,10,10,7,?,1
197,male_mate,0,0,10,10,5,?,1
198,male_care,0,0,10,10,19,?,3
198,female_care,0,0,10,10,19,?,1
198,male_care,0,0,10,10,10,?,2
198,male_care,0,0,10,10,19,?,2
198,female_care,0,0,10,10,19,?,1
198,male_care,0,0,10,10,18,?,1
198,male_care,0,0,10,10,10,?,2
198,female_care,0,0,10,10,19,?,3
198,female_care,0,0,10,10,19,?,1
207,female_mate,0,0,10,10,9,?,1
207,female_mate,0,0,10,10,14,?,0
207,female_care,0,0,10,10,16,?,1
207,female_care,0,0,10,10,13,?,0
207,male_care,0,0,10,10,2,?,0
207,male_care,0,0,10,10,19,?,0
207,female_care,0,0,10,10,7,?,1
207,male_care,0,0,10,10,1,?,0
207,female_care,0,0,10,10,7,?,0
207,male_care,0,0,10,10,12,?,0
207,female_care,0,0,10,10,16,?,0
207,male_care,0,0,10,10,3,?,0
207,female_care,0,0,10,10,12,?,0
207,female_care,0,0,10,10,16,?,0
207,female_care,0,0,10,10,5,?,0
207,male_care,0,0,10,10,12,?,1
209,male_care,0,0,10,10,20,?,1
209,male_care,0,0,10,10,15,?,3
209,female_care,0,0,10,10,20,?,4
209,male_care,0,0,10,10,19,?,0
209,female_care,0,0,10,10,20,?,2
209,female_care,0,0,10,10,20,?,0
209,female_care,0,0,10,10,20,?,1
209,male_care,0,0,10,10,20,?,0
209,male_care,0,0,10,10,19,?,0
209,male_care,0,0,10,10,20,?,1
209,female_care,0,0,10,10,20,?,1
209,female_care,0,0,10,10,20,?,0
209,female_care,0,0,10,10,20,?,1
209,male_care,0,0,10,10,15,?,0
209,female_care,0,0,10,10,20,?,0
218,male_mate,0,0,10,10,3,?,0
218,female_care,0,0,10,10,15,?,0
218,male_care,0,0,10,10,20,?,2
218,male_care,0,0,10,10,19,?,0
218,male_care,0,0,10,10,1,?,0
218,male_care,0,0,10,10,10,?,1
218,female_care,0,0,10,10,1,?,0
218,female_care,0,0,10,10,15,?,0
218,male_care,0,0,10,10,19,?,3
218,female_care,0,0,10,10,2,?,0
218,male_care,0,0,10,10,20,?,4
218,male_care,0,0,10,10,20,?,1
218,female_care,0,0,10,10,7,?,0
220,female_mate,0,0,10,10,20,?,0
220,male_mate,0,0,10,10,20,?,0
220,male_mate,0,0,10,10,19,?,1
220,female_care,0,0,10,10,21,?,0
220,female_care,0,0,10,10,21,?,0
220,male_care,0,0,10,10,21,?,1
220,male_care,0,0,10,10,12,?,1
220,female_care,0,0,10,10,21,?,1
220,male_care,0,0,10,10,20,?,0
220,male_care,0,0,10,10,21,?,3
220,male_care,0,0,10,10,16,?,1
220,male_care,0,0,10,10,21,?,1
220,female_care,0,0,10,10,21,?,3
220,male_care,0,0,10,10,20,?,1
220,female_care,0,0,10,10,21,?,1
220,male_care,0,0,10,10,21,?,1
220,female_care,0,0,10,10,21,?,2
220,female_care,0,0,10,10,21,?,0
220,male_care,0,0,10,10,20,?,0
220,female_care,0,0,10,10,21,?,2
220,male_care,0,0,10,10,21,?,0
223,male_mate,0,0,10,10,9,?,0
227,female_mate,0,0,10,10,5,?,1
229,female_mate,0,0,10,10,13,?,1
229,male_care,0,0,10,10,6,?,1
229,female_care,0,0,10,10,7,?,1
229,male_care,0,0,10,10,21,?,2
229,female_care,0,0,10,10,16,?,2
229,male_care,0,0,10,10,3,?,0
229,male_care,0,0,10,10,2,?,0
229,male_care,0,0,10,10,21,?,3
229,female_care,0,0,10,10,7,?,1
229,female_care,0,0,10,10,6,?,1
229,female_care,0,0,10,10,1,?,0
229,female_care,0,0,10,10,16,?,2
231,female_mate,0,0,10,10,21,?,3
231,male_mate,0,0,10,10,9,?,2
231,female_care,0,0,10,10,22,?,4
231,female_care,0,0,10,10,22,?,2
231,male_care,0,0,10,10,3,?,0
231,female_care,0,0,10,10,22,?,1
231,female_care,0,0,10,10,22,?,0
231,male_care,0,0,10,10,6,?,0
231,female_care,0,0,10,10,22,?,2
231,male_care,0,0,10,10,20,?,1
231,male_care,0,0,10,10,22,?,2
231,female_care,0,0,10,10,22,?,1
231,male_care,0,0,10,10,22,?,3
231,male_care,0,0,10,10,12,?,0
231,female_care,0,0,10,10,22,?,1
231,female_care,0,0,10,10,22,?,3
231,male_care,0,0,10,10,22,?,0
231,female_care,0,0,10,10,22,?,0
231,male_care,0,0,10,10,6,?,0
231,male_care,0,0,10,10,16,?,2
238,female_mate,0,0,10,10,3,?,0
239,male_mate,0,0,10,10,0,?,0
240,female_care,0,0,10,10,20,?,1
240,male_care,0,0,10,10,22,?,1
240,female_care,0,0,10,10,19,?,0
240,male_care,0,0,10,10,5,?,0
240,female_care,0,0,10,10,14,?,0
240,male_care,0,0,10,10,22,?,1
240,male_care,0,0,10,10,9,?,1
240,male_care,0,0,10,10,4,?,0
240,female_care,0,0,10,10,20,?,1
242,female_care,0,0,10,10,23,?,0
242,female_care,0,0,10,10,23,?,3
242,female_care,0,0,10,10,23,?,1
242,male_care,0,0,10,10,4,?,0
242,female_care,0,0,10,10,23,?,1
242,male_care,0,0,10,10,23,?,2
242,female_care,0,0,10,10,23,?,0
242,female_care,0,0,10,10,23,?,2
242,male_care,0,0,10,10,22,?,1
242,female_care,0,0,10,10,23,?,1
242,male_care,0,0,10,10,10,?,1
242,male_care,0,0,10,10,22,?,0
242,male_care,0,0,10,10,23,?,2
242,female_care,0,0,10,10,23,?,0
242,male_care,0,0,10,10,5,?,0
244,male_mate,0,0,10,10,22,?,1
247,male_care,0,0,10,10,23,?,1
251,female_care,0,0,10,10,16,?,0
251,female_care,0,0,10,10,18,?,1
251,female_care,0,0,10,10,4,?,0
251,male_care,0,0,10,10,12,?,0
251,female_care,0,0,10,10,15,?,1
251,female_care,0,0,10,10,15,?,0
251,female_care,0,0,10,10,13,?,1
251,male_care,0,0,10,10,11,?,0
251,male_care,0,0,10,10,20,?,0
251,male_care,0,0,10,10,11,?,1
251,male_care,0,0,10,10,23,?,1
253,female_mate,0,0,10,10,23,?,0
253,male_mate,0,0,10,10,23,?,2
253,male_care,0,0,10,10,20,?,2
253,female_care,0,0,10,10,24,?,2
253,female_care,0,0,10,10,24,?,0
253,male_care,0,0,10,10,23,?,5
253,female_care,0,0,10,10,24,?,3
253,male_care,0,0,10,10,24,?,1
253,male_care,0,0,10,10,3,?,0
253,male_care,0,0,10,10,13,?,0
253,male_care,0,0,10,10,23,?,1
253,male_care,0,0,10,10,4,?,0
253,female_care,0,0,10,10,24,?,0
253,female_care,0,0,10,10,24,?,2
253,female_care,0,0,10,10,24,?,2
253,male_care,0,0,10,10,23,?,2
253,female_care,0,0,10,10,24,?,1
253,female_care,0,0,10,10,24,?,1
253,male_care,0,0,10,10,24,?,1
253,female_care,0,0,10,10,24,?,5
260,male_mate,0,0,10,10,22,?,1
260,male_mate,0,0,10,10,23,?,3
260,female_care,0,0,10,10,15,?,1
260,male_care,0,0,10,10,24,?,2
260,male_care,0,0,10,10,24,?,2
262,female_mate,0,0,10,10,14,?,0
262,male_care,0,0,10,10,23,?,1
262,female_care,0,0,10,10,16,?,0
262,male_care,0,0,10,10,24,?,3
262,female_care,0,0,10,10,1,?,0
262,female_care,0,0,10,10,2,?,0
262,female_care,0,0,10,10,6,?,1
262,female_care,0,0,10,10,15,?,1
262,male_care,0,0,10,10,1,?,0
262,female_care,0,0,10,10,11,?,2
264,male_mate,0,0,10,10,18,?,0
264,male_care,0,0,10,10,25,?,0
264,female_care,0,0,10,10,25,?,2
264,male_care,0,0,10,10,25,?,0
264,female_care,0,0,10,10,25,?,3
264,female_care,0,0,10,10,25,?,1
264,female_care,0,0,10,10,25,?,0
264,female_care,0,0,10,10,25,?,1
264,male_care,0,0,10,10,7,?,0
264,male_care,0,0,10,10,25,?,4
264,female_care,0,0,10,10,25,?,1
264,male_care,0,0,10,10,25,?,2
264,male_care,0,0,10,10,25,?,3
264,female_care,0,0,10,10,25,?,3
264,male_care,0,0,10,10,24,?,4
264,female_care,0,0,10,10,25,?,1
269,female_care,0,0,10,10,7,?,1
269,female_care,0,0,10,10,1,?,0
269,male_care,0,0,10,10,25,?,1
271,female_mate,0,0,10,10,8,?,0
271,female_care,0,0,10,10,13,?,1
271,female_care,0,0,10,10,14,?,1
273,female_mate,0,0,10,10,9,?,0
273,male_care,0,0,10,10,3,?,1
273,male_care,0,0,10,10,12,?,0
273,male_care,0,0,10,10,13,?,2
273,female_care,0,0,10,10,11,?,0
273,male_care,0,0,10,10,24,?,1
273,male_care,0,0,10,10,24,?,1
273,female_care,0,0,10,10,22,?,0
273,female_care,0,0,10,10,22,?,4
275,female_mate,0,0,10,10,25,?,4
275,male_care,0,0,10,10,24,?,1
275,male_care,0,0,10,10,18,?,0
275,female_care,0,0,10,10,26,?,1
275,female_care,0,0,10,10,26,?,3
275,male_care,0,0,10,10,26,?,1
275,female_care,0,0,10,10,26,?,1
275,female_care,0,0,10,10,26,?,2
275,male_care,0,0,10,10,26,?,2
275,female_care,0,0,10,10,26,?,0
275,female_care,0,0,10,10,26,?,1
275,male_care,0,0,10,10,26,?,1
275,male_care,0,0,10,10,7,?,1
275,female_care,0,0,10,10,26,?,3
275,male_care,0,0,10,10,26,?,3
275,male_care,0,0,10,10,26,?,2
275,male_care,0,0,10,10,8,?,1
